vin,sellingprice
4t1bf3ek2au058698,11616.354416006254
wbagn63442dr01110,2464.4910289958116
1j4fa69sx5p330056,19827.141316442296
4t1bf1fk3eu327770,13164.387550297646
5n1ar1nbxbc628171,16792.069755139702
kmhcm3acxbu195897,4642.763586151776
wdcgg5hb0eg156948,47885.424378794116
5fnrl5h63cb068867,24730.841653450276
5n1ar2mm5dc607773,25871.78289718949
1c3ccbbb8cn130120,9605.056596853557
3vwdp7aj3dm395711,9295.147888826323
wmwmf33539tu70444,6103.601995195519
5fnrl5h61cb103275,20081.591436010498
2gnalbek3c6326668,13708.122621423421
2mefm75w03x671371,2295.874441543101
5j8tb3h58dl001024,28385.65024209328
1g1zb5e16bf209073,7213.720753868732
1gcrkse74cz281447,21290.393719967513
wbaeb535x8cx63414,21585.770974520252
1fmzu63k73ua36451,1835.5120039004123
jn1bv7ap8em674642,28776.345554549283
1gnlvhed2aj202723,22241.094226592155
1gnkrged2cj342221,16419.90005367652
1gnfc13c77r408263,7628.108826066238
1gcfg15x571117837,7078.029817974233
kl1td56618b038922,2103.674073937731
jm1bl1v87c1682863,12075.470512552356
1j8hg48k37c690923,9600.390612109077
1gnek13z83r281469,9001.954597191478
1ftsx30f6xed17921,3723.980090158706
1g6ks54y23u121905,1092.2454138347657
3gtp2uea9bg220642,21006.215151412973
ja32u2fu3du022039,7769.216333497578
1g1pj5sc9c7350909,10243.418183723219
2fmza576x4ba25998,1781.8216390391026
1gthk29u35e145459,10719.116510302663
5npdh4ae7eh507273,12564.222952719858
3gnfc16017g114732,13297.629956112372
2t1burhe4ec192103,13884.322572895957
1zvbp8emxd5209900,13182.5823081885
wddgf81x08f131712,9734.295448700932
jthbl46f985053974,21572.21260591461
1fbne3bl6bda61305,13559.97011318893
jn8as5mv9cw357247,13149.297073146257
1c4rdhag0dc592882,24477.874021161675
wba3a5c54ej464762,26422.086984549387
jn1cv6ap4cm622677,20545.581379705985
1n6ad0ev1dn716246,21257.308780853764
1g1pa5sh1d7253913,10285.573378528703
jn1az0cp1ct024459,10332.86347131668
1fm5k8d80dgb91118,25357.60868123849
1fmcu0gx4dub02626,13659.10146877968
1g1pa5sh7d7261319,11621.212500706064
5xykt4a28dg367994,13987.352275779045
nm0ge9f77e1157824,20745.81920530524
1zvft80n755248667,4188.670823069426
3fadp4cj2cm181344,8568.972883137063
5npe34af3fh019113,20014.027249683826
1fmju2a51eef64230,39232.572302028304
2g1wg5e32d1243432,9723.626123330747
1n4aa5ap8bc866272,16654.755796484747
1fadp3f27dl153640,8975.762030007103
jn1cv6ar5dm752969,23992.417155461506
1hgcm56447a203357,3214.2445218974353
1gc1kxc8xcf242904,31135.385099675186
3n1bc1ap4al414701,4765.508301316615
jtdbt4k35cl016552,7277.069404435765
1hgcp2f65ca158561,14923.59090925703
5n1al0mmxdc313887,31186.65494882485
4t1bk36b75u051911,6802.83873079458
3gnda23d87s604706,4321.9340674599825
2hgfb2f54ch325819,11630.761129831073
1g1zs58f77f144250,2470.020876857401
5j6yh18308l001279,7651.2378248117575
1zvbp8em7e5215686,13247.078275958309
2b3ka53h47h782668,9923.629681821229
1c4bjweg3dl558301,27524.431222364485
3n1ab6ap7bl675317,6008.870081249295
5xxgm4a70dg154959,15591.926245512857
1fahp24w88g101613,8441.160715836673
jn8az18ux9w003770,10877.616086723567
5tdzk3dc3bs021996,13204.09983684628
2c4rc1bg5er342989,18068.41056180439
2g1wc5e34e1112032,14195.870954784525
5npeb4ac5dh756819,12077.55815981934
1hgcp2f32ca072002,11417.606527735228
1gnskce0xer180451,39993.769015956044
1ftyr14u96pa32067,4682.559672102105
1gtr2ve70dz318285,23192.575783292046
1fmeu75837ua71581,7151.53387837149
2cndl13f356206504,2585.2448030004216
jn1cv6ap6dm301449,22305.942780423473
2cndl13f656120748,2196.1985192597167
2g61s5s32d9193706,27031.17046342178
jtkde167780223993,9278.465674548483
1fm5k8d83dgc00555,20840.236670387272
2g1fa1e36d9151767,16009.459149209328
4t1bd1fk7du070858,16965.726355619503
1g8zh52802z143703,1848.0731366496857
1n4aa5ap7dc800279,13355.110911914011
jn1cv6ar9dm759584,22208.22743845227
2c4rc1bg7er435996,19237.632384130447
1g2nf12t8ym738915,1274.0315546947932
4t4bf1fk0cr211171,14317.926547463721
5grgn23u84h111637,18063.170530984447
2c4rdgbg4cr340387,8314.221261627794
knafu4a22b5349251,8424.226542180088
1g1pe5sbxd7271469,10751.097541927546
2cnflnec0b6287329,11777.677369781797
waubjbfm3ca147663,16508.94496916719
1g8zs57n48f252160,4311.023854843017
1ftww30r08ec89002,16949.12155062342
5npdh4ae3eh513815,14380.440230012806
1j8ff48w48d591021,8015.052333114671
19xfb2f9xce311422,12821.704046651657
1g1pc5sb1d7223686,10552.362217819387
2c4rdgcg8dr719344,11713.010608947487
1n4al3apxdc125400,13169.142049179469
wbadx7c59be742543,25728.196424670685
4jgbf7be5ca779656,26789.954117365676
19xfb2f56ce079964,9840.425803568753
kl8cb6s98dc508672,6146.944607962044
5uxzv8c51cl425663,35721.346724296636
1fadp3k24el124684,10756.760525844978
1j4aa2d17bl584313,15729.099503217734
2gcek13z371171114,8124.463718715011
1g1zc5eb2af138569,7531.977494059473
1n4aa5ap0dc842888,12014.515648154673
2g1wf5e34d1148745,9591.740979268203
2lmdj8jkxcbl17896,23447.002863181962
jhlrd28481s008807,1857.4034824302598
2c4rdgcg6er430514,17484.33312176986
1fmcu9d75bkb15693,13001.870906684502
1fahp3f22cl444658,9033.323090221666
jtedp21a940029224,6017.0202025518665
3fa6p0k97dr157263,17398.38789283829
1j4gs48kx6c201850,6868.087390166098
1ftfw1efxckd23086,17568.22715599368
2c4rdgcg0er352229,17205.22674553652
3d4gg57v99t244743,10278.000951057036
1ftne24l07db07754,4846.670724491842
5xyzg3ab1bg067496,13266.885382941651
2cnaldec3b6453587,9819.459082095947
1n4bl2ap9cc186976,13056.663795336919
2g1fb3d3xe9121652,20324.368657156643
1ftfw1et4bfc24180,25662.661465804264
wddgf8ab2dr252299,22174.679064664622
1g6da5ey6b0135189,13645.70099912561
3c4pdcbg6dt660776,14366.529774523691
1d4pu4gx3bw505787,10528.595342566075
1j8hr58248c109141,10592.985238123081
2gnflne51c6111081,16927.38896207314
wdcgg5gb9bf589249,29470.411648154273
2c3kk53g66h237464,3799.267979821385
1c4njrfb9cd538421,14895.89512900898
3vwdp7aj3dm455941,11007.14750063663
1fahp35n68w274631,2642.114253081516
wba3b3g55fnr87391,45909.777141770726
2fmdk49c17bb11256,8802.61527688182
1gkfk66817j247573,17765.937116688787
5fnyf28557b030586,9167.072316171736
wmwmf7c50atz69956,12093.9028124525
1n4aa5apxcc803935,11851.075172004521
nm0ls7bn2ct078627,9512.194511821563
2a8hr44h58r656432,4132.4070027714915
19uua66295a033866,4033.5073242909293
wdcgg8hb7af476673,20570.886526660823
1ftpw14v09fa04004,17977.460694373884
1fahp3m28cl455277,9871.64649025145
1g1pg5sc5c7121352,8513.983127864234
jn8as5mt5bw570757,12092.621513497328
1hgcp26319a099538,7053.293076393458
1g6kd54yxvu249287,1300.5263583801843
1hgcp2f30ca075643,14311.419564791133
1d8gt58k17w635276,7369.761106849853
wa1lgafe4bd006455,30978.45674194262
1fmjk1j52eef51065,30257.856541492918
1zvbp8an3a5131096,10729.075835332762
1zvht80n095104778,8929.427062534567
wmwsu3c56ct256780,11286.575774875391
1gkec13z42j342906,1566.0963576378854
2ftrx17w04ca47823,2898.360961648101
1g1pb5sh4d7138736,10295.722201378196
1fadp3f29el163166,13141.437890754574
wddng9eb8da534952,49187.38580312139
1c3cdzab7cn103031,5917.9411434216945
1ftfw1cv1akb36732,13067.647735812874
1zvbp8am4c5260071,15547.07767536678
jnkcv54e45m421672,4017.8326102822757
jm1gj1v68e1155881,18560.16357014792
1fmcu9g92euc77240,20820.400632518456
jhlre48518c007696,8528.813280453294
2hgfg126x7h514135,3758.7393461713727
3vwdx7aj0cm388519,11953.902452911081
wbane53527cw61739,8379.893202822772
1fbne3bl1eda25963,21920.400073305558
jthbf30g030121605,3458.675071243695
1g3nl52txxc372665,722.7748942915787
jn8az1mu5ew408032,17251.282049418485
5xyzw3la1dg006966,19542.75838651159
jn8as5mv5bw298504,13304.855075903926
1n4al3ap2ec109158,16473.61114616153
kmhct4ae1du554356,9951.086706553353
kmhdh4ae5du004941,13200.055378857456
1n4al3ap2dc256109,11355.733224077152
jh4cl96966c020922,8303.822334544653
1hgcp2f70ca088413,11811.552971235616
2fmdk3jc7bbb20011,20167.351187548316
1zvbp8em2d5202715,13467.815400335227
jthce1ks1a0026402,24761.974275311703
2c4rdgcg9dr626493,11432.377559735349
2d4gp44l36r789980,2472.2701075777277
kmhgc4dd6cu190809,15741.18631169622
2fmgk5dc0bbd11869,16239.395213168042
1n4aa5ap9ac821226,9195.485101301016
wmwsv3c50cty28911,14360.686462912034
1fahp2jw0bg149621,12024.483609136336
5fpyk1f42bb452234,19815.242230833563
2t3bf4dv1cw226164,15113.988659775121
2g1wf5e3xd1166358,8820.731323572585
2t3bfrevxdw042922,18124.090144514397
1fmcu0c74ckc59699,11934.015297594742
3n1ce2cp4el375017,9964.694229681674
2fmdk4jc1cba72514,21966.463598069793
5npdh4aexdh247451,10462.967345032768
jtdbt4k3xcl016062,7913.147439508028
wbava37588nl17915,7299.987012049406
1gnscke0xbr211877,18380.48412876435
1ftpw14v19fb03432,20995.933261577768
1d7ha18n88j180412,7078.479426135669
1ftsf30p94eb87348,1571.330303025161
1fmzu63e34zb25402,3320.3942790973106
2t1le40ex9c003718,6155.9514046746335
1j4nt1gaxbd264091,7236.040275962748
1gczgfba9a1127160,5182.579562631263
2g1wt57k091136953,5461.018748196829
2t1bu4ee4dc118119,10551.942300447745
5y2sp67089z410258,4305.532376622137
4t3bk3bb1bu047085,17438.534838358966
1gchc29u75e305632,1942.7085900552738
3fa6p0lu6dr198695,17992.123915940698
1n6ba07dx8n315690,6230.155493362107
1ftpw12v29fb10103,21987.76897428916
1c3ccbab8cn201656,8670.447069719812
2c8gf68445r424056,3363.2150600006335
1hgcp2f60ca124432,12741.901217297323
2gnflnek2d6343874,14862.521667349616
5fnrl3h55ab018416,14564.937239259709
19uua56783a091499,4401.70439682715
1gcec14x37z644849,12851.22557334725
1vwcp7a32cc023144,13759.255835509075
5n1cl0mm2ec511034,37346.213461229854
2d8hn54xx8r645394,5727.525608106127
jm1bl1ug5b1368782,7330.221529380359
1gccs195828173359,2322.8383938406187
4t1bf12b2tu095438,708.256430372583
1gtr1uec6ez136490,21260.32910633957
wbxpa93424wc33319,4539.922176931848
5npeb4ac5dh536225,12277.270756346252
1fahp3k2xcl273504,10397.679616239782
2c3aa53g55h685725,2681.2217449623186
5uxfe43559l263590,16191.740686443174
1hgcp3f89ca010274,16163.837571515453
wbapk5g54bnn80458,17978.715331478794
1mehm42126g605902,2459.6580731780796
2d8hn44hx8r669777,4886.740063771729
4a4ap3au4ee014828,15611.380212504475
1fmpu17556la77802,3447.377130757259
jh4dc4453rs041678,74.89400524330995
5tfrv58127x003809,13045.664127311562
5xxgm4a7xcg051305,11696.07337715914
3vwd17aj0em364032,11783.553163016011
2b3ka43r97h672699,4037.2237439594846
2c3la63h06h408098,6440.033804439168
2hgfg11836h564294,4735.957681632028
2t1bu4ee3bc750512,9729.310137663117
1g4gc5e30df161324,8476.02744656246
1ftsw21p86ea55676,15762.421678384562
1fahp2ew4cg111708,11866.160999389649
wa1dkafp3ca055153,26887.124342586074
1ft7w2b61beb73400,23712.915760698248
1gndv23157d183148,2427.3358931189596
kmhdh4ae1du795467,11807.425286598176
4m2yu56166kj17013,4966.894716909752
3vwf17at9em652903,7100.801598757617
3n1ab7ap5dl663143,11285.854127169036
2c3la43r08h115852,5448.8488839379515
2gnalpek6d6270580,17397.967374362062
1gtr2ve76dz286782,24120.870372475132
2c4rdgcg1er390665,17265.521474801808
5npec4acxbh016385,6681.477651674729
jn8as5mv4cw702958,15315.110032311863
kl1td66e49b341823,3912.225503414418
1g11d5sl0ff161718,16783.75361408734
1gchc29u76e266610,2151.8308386082026
wddgf54x58r036555,10547.554831299527
3n1ab6ap0al711718,4949.824746138531
1g1pe5sb7e7381784,13635.508416251743
km8jucac0du553180,15883.293779776432
1zvft80n165149943,6870.714858790296
19uua8f20ca015975,18801.076176796232
4t1bf3ekxau073028,8673.40584330201
5uxwx5c58cl729052,29681.739388799113
1c3ccbab7dn691430,11096.148768931977
wbava37588nl45410,8568.900555917739
2b3ka43d79h520248,6454.3479376987825
1fahp2e89dg130242,12860.3933025094
4t1be46k29u387887,8070.532541440153
1c4njcba0ed843741,14331.54865461072
knafk4a65f5291411,14044.436147668377
1n4aa5ap5dc843292,20518.503323066532
yv1672mcxcj126297,17218.393355219185
1n4al2ap9cn455476,13302.961669147171
1g6kd54y03u133609,2365.8369215073053
2g4wd532x51186033,6191.639949849646
wbakb4c54cc576384,46536.72065471022
19uua86529a008030,9718.870889776066
2c4rdgcg5dr573856,9605.653635733815
kndjt2a26b7254247,9521.575409674268
1n4al2ap9cc245200,8162.179150001205
1fahp2e85dg175548,12545.623865941703
wmwsu3c58ct256859,14055.139973704001
4t1bf3ek0bu137384,11311.861964897653
jtlze4fe0cj009352,9122.090092430442
1gndv23l86d177358,2764.4980099979493
2t1bu4ee4bc722735,9199.508108806913
1falp45x3vf204047,935.362109862026
19uua66235a041073,10731.390546357427
2c4rdgcg8er477589,16141.549709188139
jn1cv6ap9bm509905,18726.503911333773
2c4rdgcg9er352097,16822.698998251602
wvwjk73cx7p058910,5179.9588557118295
1fa6p8am4f5306559,23246.59418365697
1zvbp8am6b5100515,13708.807197731145
1g8zv57758f152836,4311.178383631672
jtdkn3du9a1121100,11131.657421122207
5n1al0mn9dc341088,29866.713624217587
jnkay01f06m265419,9130.715139980206
1fmhk8d83cgb04257,22426.566245041875
kndjc733335115323,2705.1824126315787
2c8gf68444r181511,315.08166826271554
4t1bf1fk9du207017,13060.241425552727
3gnda13dx6s679089,2755.131244805232
2hgfa169x8h524140,6391.793204117354
wddgf4hb5dr268835,22140.27973297153
wmwzb3c58bwh95390,16171.253295472481
1fmeu73e47ub54462,3916.175678378617
2hges26795h562306,4252.68793375108
wddgf5hb3da774751,25991.629928750805
2fmgk5c88ebd19042,23347.546874306405
jn1cv6ar6dm751250,20621.095256434826
1g6dw677370126453,7105.136731465609
1ftfw1ef6eke01964,35598.26864766758
waurv78t19a017314,25780.170280854003
5xxgr4a67dg129887,20704.235979341847
1g1je5sb9e4107302,11872.741843086207
3vwtm71k19m251627,5857.158209532938
1n4aa5ap5ec439247,18401.23498438349
1fadp3f24dl212739,9688.786700264312
1fahp2h84dg177612,12416.247435418705
1zvbp8amxd5219073,13691.022395465072
5xyku3a6xdg395905,18780.613843329946
3fa6p0h91er319946,14865.021628183336
1fmru15l5yla52198,2735.4375427304294
1gkds13s572286428,7321.855207764839
jhmge88459c003248,3643.384877822238
2t1kr32e94c237459,4702.637895751277
1fmcu9dg1ckb20942,10163.226161339762
wbayf8c54dd139826,44802.180812131315
jn1cv6ap5cm620033,18055.42373130348
1c3cdzcb4dn590963,10117.191416657824
1yvfp80c445n54529,2800.1167971207524
2g4gs5er2d9207557,12180.089667405477
jm1bl1k64b1462436,13646.6529789654
5npec4ac1ch352833,15005.849159501424
1gndt13s072103775,6767.627784204797
jthbk1eg7c2485131,21088.658499582358
jn8az1mw3bw177080,18220.798325206866
1ftnf1cf3ekd16496,18907.354906089186
2hges25763h607572,3033.7374866150312
wbaka8c56acy35576,26285.74666485482
1gkfc33099r102747,17475.886049082746
5fnyf4h62cb046615,24312.549338458397
1d8hb48278f119796,10368.659249585671
1fmhk7d99cga13559,23505.641848229803
3n1ab6ap5al718213,7959.539703843768
3vwjx7at2dm680033,14156.414802287256
5lmfu28r34lj07022,4914.414525163118
wbalx3c56cdv77465,38992.339714551665
wbskg9c52ce797822,38100.39889176064
1b3es26cx3d223173,297.9951638755392
1fahp3m29cl111604,9823.929187967446
1g2zh36n474150074,6473.151768472022
wbanu53559c121047,13015.038934704662
1c3cdzcb1dn626690,9550.92846186774
jn1cv6fe2cm200799,26271.020893768837
1fadp3f22el296674,12845.589877834685
2b3cl3cg9bh608257,13150.738935577683
wbakf3c54ce974634,24411.281506711246
jf2sh61609h754636,13544.75018174711
1c3ccbab5cn305635,6177.389225638204
1n4al2ap0cn479164,13980.91337979069
jf1va1d66f9817894,32468.05855174126
1c4pjmak6cw150490,12614.926351035176
1fmhk7b85cga29932,20325.172045601757
1n4al2ap6cc166230,12023.434897756315
1n4al21e77c178214,5326.765836560042
1n4al2ap2cc179458,12725.047297996936
1gyec63898r105171,22136.529226165017
jm1de1lz6e0176139,11900.125063845273
2hkrl18641h532756,1276.3526172431248
sajwa2gbxblv04147,34101.975999743576
2hgfb2f93ch527604,12372.809300621935
wbapk5g57bnn80602,16941.915679060734
3gnbabfu6bs612377,6186.570926262837
1n4al2ap9cn504482,12960.805089211879
2c4rdgbg5er284091,17007.34961305398
4t1bf1fk6eu414157,16792.37761424409
kndjt2a51c7362223,9118.094310976952
yv1612fsxd1213852,17018.170718440953
1ftfw1ef2ckd40075,24220.19498702621
jtdzn3eu4e3294790,20400.653024086125
3c4fy48b04t354626,2608.5433372066436
shhep33615u503840,3007.0214889286362
jn1cv6ap0cm934981,21274.782167600562
2hnyd2h61ah530366,21775.771704429142
4t1bb46k19u064570,9284.913308196756
1gnfc33089r120871,17587.336335340267
3gnfk16347g321757,12899.409106063802
1ftfw1ev5afa24330,18995.192756659653
wvgav3ax8ew574686,14676.06938908465
1fmfu18l11lb43036,1388.346228637738
wbafr7c55cc813463,32796.97920184028
jn1cv6ap4cm624817,20618.694748309725
2c3cdybt8ch107776,20329.504882528385
1g1ak15f367754259,27.711160491811825
wbava37557nl14825,11314.366715845958
3fahp0ja4cr140472,10566.281431965755
wddgf54x79f196584,15567.719395821125
4s4brbec4a1324119,14210.074737724395
jn8az2nf3b9502538,32413.52022221817
1g4gb5g34ff124831,23176.999911145704
waurv78t78a023973,17232.781873380103
1fadp3k28el273115,12613.727397052671
5tdbk3eh2cs105644,20131.76846793436
4t1bf1fk1eu364848,14563.814181466707
1d4hs48n83f543895,941.6058393177173
1n4al2ap2cc154379,12330.726690577065
1ftrw14w86kd74993,11798.727572358403
wvwkc71k18w081818,7328.222129080239
yv1mk672782060289,9325.659460510753
19uua8f23ca021480,18189.67365380191
1gkfk63817j344521,16278.603276767435
1ftpw14536fa25408,6950.777388827587
4a4ar4au5de001228,13470.298410117504
wba3b5c52ep543227,32537.860894499077
5npeb4ac1ch440526,12071.643506146433
vnkktud36ea002162,10909.78654367978
jn8as5mv7dw132990,14595.72748950916
5uxfa53542lp57754,4378.200916130061
2s3db217586109416,5757.808944450901
wbafu7c56cdu65083,28492.282778318273
wbabn53401ju22669,3220.176418437157
1n4al21e87c118135,5083.440408871958
1j4fa29p82p763892,6605.469683803361
jhmge8h58dc063915,15915.567354015106
1fmcu9g91dua35425,13152.369814328631
jtmbk31v076010906,9253.48554999002
1fadp3f29el296851,12951.26363862991
5n3aa08a54n807379,8771.91494637814
1zvft80n275347058,4947.189841332056
2d8gv77306h260624,6367.870335501544
4t1bf1fk3eu376709,14406.697428503436
wauvgafr2da032989,46517.38107742179
1gazg1fg0d1189352,20086.14743085349
wd3pe7cc1d5730548,62900.68588932497
2g1125s32e9223665,19454.281184432075
1n4ba41e54c925925,3770.844130830432
1fmcu0j94eua86780,20891.7003172325
2c3ccarg5eh201300,18463.43447142362
1hgcr2f3xfa008420,14379.136994484343
kmhfh4jg5da330427,19474.561886401363
3gnek12z15g268888,9412.036418666667
wbagl63464dp71324,4216.692857349104
1gcrcpex0dz111291,16329.413518485882
2a8gm68x87r128955,3496.285363176781
1c4njdcb3ed777442,19159.531278259747
4a32b2ff5be022413,4568.18949206509
1g1zs58n68f147486,3160.3656186993376
1n4al3ap0en350866,13860.049618198176
wdbuf87x49b370966,12169.940688104136
kndjd733165589501,3477.2901833159667
1g1za5e00af105865,7960.687470794215
3gnal3ek9es604886,15600.727970415592
5fnrl38786b072835,6394.925498509275
wbxpa93466wd29649,5901.658045008141
jthbk1gg6d2077962,25796.409104896753
jtebu14r358045191,6625.850535806569
1fahp3fn2aw119689,6774.522277618327
4t1bf1fkxeu407390,13869.783138803386
2t3bf4dv6bw158412,15777.62115645236
3d4gg57v79t180167,4269.3462495416825
1g1pe5sb2e7377030,13708.141614428885
2c3cdxbg0eh197473,16289.716969195128
1fmcu0gx7eub81498,18678.964044708588
1hgcp2f82ca070021,15732.567815816676
5npdh4ae1dh322697,12360.223208528936
1n4aa51e59c805406,10446.79552858862
jh4cl96956c032415,4602.1249390330595
jhmcp26848c057585,11532.420266228986
2t1br32e44c223274,3682.850614719875
1g1zh57b08f275079,3808.8096919738164
jthfn48y220009877,6560.826874032759
yv4bz982781034450,15351.843875700153
3fahp0ha5cr213936,9750.63545109709
1g8mb35b87y108623,4605.228200579304
1n4al2apxcn448990,12229.21037861793
5grgn23u83h118215,16622.907277164766
1c4njceb4cd627280,13462.883813204657
1g1zb5e19bf332589,7570.57351019142
5j6rm3h57cl002838,18522.376098500426
5xyktca61fg559774,20664.7902343299
1n4cl21e59c137317,4067.0280525336548
knafu4a21a5293124,6306.945166196294
3fadp4ej0em108165,10258.222631052147
wbxpa93476wg90808,8773.470808560829
1fm5k7f80egb64140,26525.042289284393
2t1burhe4ec035476,12617.217894160118
1g1zc5eu9cf397662,12709.636817775157
jtdkb20u483352039,9876.889117698873
1g1pc5sb2d7322856,10315.753930683091
1j4fa69s76p723790,12892.823917657726
1gthk23d96f139699,22540.323953251078
1fahp3fn1aw213496,4938.449512223915
5nmsg73d19h328164,7181.476537718896
5yfbu4ee5cp043025,9275.29782558298
jn8az1mw1cw201331,15537.477246182962
3vwse69m82m026328,1487.1942237712283
1fahp3f28cl384773,9781.009539440125
5n1ar2mm5dc670453,18083.364087850165
1c3cdzab1en216671,8859.46413631775
3vw2k7aj8dm210445,8535.859370223467
4t1bf1fk0cu565234,13501.263056502678
1g1at58h097157396,6036.722384531611
1g4hp52k25u101739,3685.7181621227883
3fahp0jg2cr435137,13409.649622950314
1ftfw1ef5dfc66970,25576.605508716697
knafk4a62e5120131,8805.052700072614
1c3cccab5fn557461,14889.288672207109
1fmcu0c73ckb84073,9956.025234021889
wddgj4hb4df979717,24346.609001113462
jn1cv6ap9cm624926,21150.88074626394
1ftex1e68afd51550,28820.341393203
2g2wp522251258652,2934.649128836276
1fmcu94105ka91545,6156.008218116457
wbasp2c59bc337823,25281.890125987185
3fahp0ha6br134824,7195.48093195179
1ftfw1et4bfb64028,27987.657878003265
4t1bf1fk3eu339241,13441.661078468971
1g1zg57b094191540,7853.418201215195
1gyukbef7ar104349,23439.852709872215
3d7ks28a88g116359,24112.035950540347
jthbk1eg0c2505056,21138.401059726948
kmhec4a42da070214,12637.029636334471
1fmru15w81la36139,155.45252676472046
1g11f5rr0df101763,13229.468693568895
kmhct4ae9du481656,9821.620972922128
2b3ca3cv4ah245501,6438.0082896725135
jn1cv6fe5cm200764,25256.658732099975
2fmdk36c48ba90368,7755.371406638791
2c3cdxct3dh652505,22290.87386308641
5npdh4ae5dh402472,12026.745359667693
3n1ab7ap7ey223574,14369.334822436995
3lnhl2gc8cr828612,15739.030144610684
1fadp3n22el174723,15266.601506774688
3gcpkse71cg135935,24609.224590235404
jm1bl1u81d1706240,9300.53361155097
1hgcd7202va020650,50.74282638812474
4t3za3bb8du066849,16438.503163865178
2v8hw54x89r543898,9815.873467643341
2c4rc1bg5er402527,19635.612643951572
jn8az1mw4bw182482,18761.009075913815
4t4bf1fk7cr191582,14131.482152671648
2t3bf4dvxbw176394,14667.492624440094
3n1bc13e79l406888,5056.766280408694
2g4wb52k2y1284341,1014.8849444470507
jn1cv6ek7bm215028,20844.971721780897
1fadp3k2xel303022,12332.575469121484
5n3aa08a16n812582,13431.283179831444
1g4cu5217v4620960,548.4782052814753
3n1cn7ap9ek461994,9069.745570473422
1g3wh52h8yf209188,721.0267975161933
1falp52u3sa254651,24.901460677321666
wdbuf65j53a328662,5834.7675483539
3fahp0jg9cr326836,14988.294763786202
jthfn48y320022878,9097.042855709771
1lnhl9ek7dg616408,23568.77756095815
1n4al11d46c146031,1864.444045465818
3c4pddbg0dt638584,14857.19259742766
wbs6c9c5xedv73932,85016.92821120312
1gtjtfde4a8117507,20202.85378160311
3g5da03l36s665200,4363.059099839096
jhlrd18791s016418,1939.1049700007625
1n4al2ap5cn421423,12246.58343711048
5npec4ac3dh602445,14512.687372896418
jn1cv6ap2cm628980,20626.559262529925
1g11c5sl9ef118724,15759.104125598253
2mefm75w6wx642364,1289.521343223334
yv1cn592851169193,2609.7098446529
2b3ka33v09h585008,7327.198700718706
5xxgr4a6xdg183328,21211.023910318137
jf1sf63551g713637,2308.715874580421
1fahp3h27cl401026,7563.5556624802
wdcgg5gb2cf754625,35496.10728253158
1ftfw1ef0dfc05865,23149.902319762703
3fahp39523r185998,1898.380919542651
1c3el45r46n203629,2668.56099175915
3vwsa29mxxm032174,990.5356980131965
2c3ka53g56h324761,3761.3247748704816
knafg526577060570,1891.1609997710511
jn1cv6ap9bm304939,19243.77752598479
salsf2d40ba273042,33366.57854493565
wba3a5g5xenp33916,35479.28394733992
1fmzu73k03uc77838,603.1352022516148
1g6kf57941u124472,2860.0605038125086
jnkcv64e28m128928,10295.69421227877
2gcek13m371674064,16082.88225676781
2t1bu4ee5ac525135,9549.07769357308
5n1al0mm1dc311428,27195.383086370217
2d4gp44l26r631128,2960.124755883293
4t1be46k19u336364,7540.733991432383
1c3cdzab4cn165292,6014.980169742945
wddgf8abxer305509,28216.10468920633
jf2sjadc8fh457201,23361.170633371847
1fmzu84w84za30966,981.6989483229099
1g1zd5eu1cf186260,9960.010648907417
4t1bf1fk2cu138590,14197.456024224659
2g1wf5e37c1223579,6433.167396989731
2cndl13f666204361,2747.153804684689
1n4aa5ap7ac846612,11398.04672156822
1n4al2ap1cn519526,12644.591993440556
kmhdh4ae8du499085,11008.092126574773
3fa6p0h72er324023,15397.317269421756
3d4gg47b19t606497,4725.962730248722
2c3aa63h55h585820,4827.567333862387
1g1pc5sb8e7375076,12575.257325171704
1fmeu73e69ua03870,8653.506787098733
jn8az08w37w666252,5357.839873596178
1hgcp2f64ca089118,12894.433636134041
jn1cv6ap5dm713426,20654.610557877997
1n6ad0cw6bc402483,15897.228155425211
1c3cdzab8dn741399,9179.822205225671
1ftpx12v36kd22895,3837.81929334111
1ftfx1cf5cfb68164,22930.335855539706
1g1ja5sh5c4214389,4208.445356291655
3vwsf71kx6m627453,3685.6352166167817
1g4gc5e37df177472,13758.47766969666
wbawl13557px15823,13266.400554536243
3fahp0ha6cr275040,6439.561514410018
2hnyd18674h500917,6024.620570898372
1ftfw1e61bfa64737,28559.829242367832
5fnrl38877b004830,10037.474643571682
5npdh4ae7dh324003,13308.01707157095
4t1bf1fk1du667563,13397.403185138079
1n4al2ap5cc125586,12820.742076971641
2cnflcec2b6282279,11305.588363209105
1g11c5sa5df126171,14745.081721513643
3fahp0ja7br214627,9292.259748368917
1gcdt13x93k111632,3749.8905461085506
1fmyu92z25ka93148,2135.773485819125
wddhf8jb7da725830,29215.669006860568
jn8as1mw6bm732698,24122.392969419965
1gnkrfed9dj225361,18540.340723242585
1fm5k7f84egb64352,26787.379518202673
1n4al2apxcn431946,12757.864989185873
2t3bf4dv3cw209494,14049.80399777072
jn8as5mv9bw689297,15337.90855377393
jtjbc1ba4c2048845,33844.45659610965
1fahp2e80dg156390,12276.731198628877
wba3b5g56fns14165,39132.99301980577
1gkfk66u66j176012,8011.764220383783
2c3ka53g77h670585,4459.879169990569
